;source;target;type;label;value
1211;17;132;is_cited_by;is_cited_by;10.0
1212;18;79;is_cited_by;is_cited_by;10.0
1213;18;79;is_cited_by;is_cited_by;10.0
1214;18;79;is_cited_by;is_cited_by;10.0
1215;18;79;is_cited_by;is_cited_by;10.0
1216;18;79;is_cited_by;is_cited_by;10.0
1217;18;79;is_cited_by;is_cited_by;10.0
1218;18;79;is_cited_by;is_cited_by;10.0
1219;18;79;is_cited_by;is_cited_by;10.0
1220;18;79;is_cited_by;is_cited_by;10.0
1221;18;79;is_cited_by;is_cited_by;10.0
1222;18;79;is_cited_by;is_cited_by;10.0
1223;18;79;is_cited_by;is_cited_by;10.0
1224;18;79;is_cited_by;is_cited_by;10.0
1225;18;79;is_cited_by;is_cited_by;10.0
1226;18;79;is_cited_by;is_cited_by;10.0
1227;18;79;is_cited_by;is_cited_by;10.0
1228;18;79;is_cited_by;is_cited_by;10.0
1229;18;79;is_cited_by;is_cited_by;10.0
1230;18;79;is_cited_by;is_cited_by;10.0
1231;18;79;is_cited_by;is_cited_by;10.0
1232;18;79;is_cited_by;is_cited_by;10.0
1233;18;79;is_cited_by;is_cited_by;10.0
1234;18;79;is_cited_by;is_cited_by;10.0
1235;18;79;is_cited_by;is_cited_by;10.0
1236;18;79;is_cited_by;is_cited_by;10.0
1237;18;79;is_cited_by;is_cited_by;10.0
1238;18;79;is_cited_by;is_cited_by;10.0
1239;18;79;is_cited_by;is_cited_by;10.0
1240;18;132;is_cited_by;is_cited_by;10.0
1241;18;132;is_cited_by;is_cited_by;10.0
1242;18;132;is_cited_by;is_cited_by;10.0
1243;18;132;is_cited_by;is_cited_by;10.0
1244;18;132;is_cited_by;is_cited_by;10.0
1245;18;132;is_cited_by;is_cited_by;10.0
1246;18;132;is_cited_by;is_cited_by;10.0
1247;18;132;is_cited_by;is_cited_by;10.0
1248;18;132;is_cited_by;is_cited_by;10.0
1249;18;132;is_cited_by;is_cited_by;10.0
1250;18;132;is_cited_by;is_cited_by;10.0
1251;18;132;is_cited_by;is_cited_by;10.0
1252;18;132;is_cited_by;is_cited_by;10.0
1253;18;132;is_cited_by;is_cited_by;10.0
1254;18;132;is_cited_by;is_cited_by;10.0
1255;18;132;is_cited_by;is_cited_by;10.0
1256;18;132;is_cited_by;is_cited_by;10.0
1257;18;132;is_cited_by;is_cited_by;10.0
1258;18;132;is_cited_by;is_cited_by;10.0
1259;18;132;is_cited_by;is_cited_by;10.0
1260;18;132;is_cited_by;is_cited_by;10.0
1261;18;132;is_cited_by;is_cited_by;10.0
1262;18;132;is_cited_by;is_cited_by;10.0
1263;18;132;is_cited_by;is_cited_by;10.0
1264;18;132;is_cited_by;is_cited_by;10.0
1265;18;132;is_cited_by;is_cited_by;10.0
1266;18;132;is_cited_by;is_cited_by;10.0
1267;18;132;is_cited_by;is_cited_by;10.0
1268;25;21;is_cited_by;is_cited_by;10.0
1269;28;21;is_cited_by;is_cited_by;10.0
1270;21;61;is_cited_by;is_cited_by;10.0
1271;21;79;is_cited_by;is_cited_by;10.0
1272;21;79;is_cited_by;is_cited_by;10.0
1273;21;79;is_cited_by;is_cited_by;10.0
1274;21;79;is_cited_by;is_cited_by;10.0
1275;21;79;is_cited_by;is_cited_by;10.0
1276;21;79;is_cited_by;is_cited_by;10.0
1277;21;79;is_cited_by;is_cited_by;10.0
1278;21;79;is_cited_by;is_cited_by;10.0
1279;21;79;is_cited_by;is_cited_by;10.0
1280;122;21;is_cited_by;is_cited_by;10.0
1281;21;132;is_cited_by;is_cited_by;10.0
1282;21;132;is_cited_by;is_cited_by;10.0
1283;21;132;is_cited_by;is_cited_by;10.0
1284;21;132;is_cited_by;is_cited_by;10.0
1285;21;132;is_cited_by;is_cited_by;10.0
1286;21;132;is_cited_by;is_cited_by;10.0
1287;21;132;is_cited_by;is_cited_by;10.0
1288;21;132;is_cited_by;is_cited_by;10.0
1289;21;132;is_cited_by;is_cited_by;10.0
1290;139;21;is_cited_by;is_cited_by;10.0
1291;22;64;is_cited_by;is_cited_by;10.0
1292;22;79;is_cited_by;is_cited_by;10.0
1293;22;79;is_cited_by;is_cited_by;10.0
1294;22;79;is_cited_by;is_cited_by;10.0
1295;22;79;is_cited_by;is_cited_by;10.0
1296;22;79;is_cited_by;is_cited_by;10.0
1297;22;79;is_cited_by;is_cited_by;10.0
1298;22;79;is_cited_by;is_cited_by;10.0
1299;22;79;is_cited_by;is_cited_by;10.0
1300;22;79;is_cited_by;is_cited_by;10.0
1301;22;79;is_cited_by;is_cited_by;10.0
1302;22;84;is_cited_by;is_cited_by;10.0
1303;22;132;is_cited_by;is_cited_by;10.0
1304;22;132;is_cited_by;is_cited_by;10.0
1305;22;132;is_cited_by;is_cited_by;10.0
1306;22;132;is_cited_by;is_cited_by;10.0
1307;22;132;is_cited_by;is_cited_by;10.0
1308;22;132;is_cited_by;is_cited_by;10.0
1309;22;132;is_cited_by;is_cited_by;10.0
1310;22;132;is_cited_by;is_cited_by;10.0
1311;22;132;is_cited_by;is_cited_by;10.0
1312;22;132;is_cited_by;is_cited_by;10.0
1313;44;23;is_cited_by;is_cited_by;10.0
1314;23;65;is_cited_by;is_cited_by;10.0
1315;23;73;is_cited_by;is_cited_by;10.0
1316;23;79;is_cited_by;is_cited_by;10.0
1317;23;79;is_cited_by;is_cited_by;10.0
1318;23;79;is_cited_by;is_cited_by;10.0
1319;23;79;is_cited_by;is_cited_by;10.0
1320;23;79;is_cited_by;is_cited_by;10.0
1321;23;79;is_cited_by;is_cited_by;10.0
1322;23;79;is_cited_by;is_cited_by;10.0
1323;23;79;is_cited_by;is_cited_by;10.0
1324;23;79;is_cited_by;is_cited_by;10.0
1325;23;79;is_cited_by;is_cited_by;10.0
1326;23;79;is_cited_by;is_cited_by;10.0
1327;23;79;is_cited_by;is_cited_by;10.0
1328;23;132;is_cited_by;is_cited_by;10.0
1329;23;132;is_cited_by;is_cited_by;10.0
1330;23;132;is_cited_by;is_cited_by;10.0
1331;23;132;is_cited_by;is_cited_by;10.0
1332;23;132;is_cited_by;is_cited_by;10.0
1333;23;132;is_cited_by;is_cited_by;10.0
1334;23;132;is_cited_by;is_cited_by;10.0
1335;23;132;is_cited_by;is_cited_by;10.0
1336;23;132;is_cited_by;is_cited_by;10.0
1337;23;132;is_cited_by;is_cited_by;10.0
1338;23;132;is_cited_by;is_cited_by;10.0
1339;23;132;is_cited_by;is_cited_by;10.0
1340;28;25;is_cited_by;is_cited_by;10.0
1341;25;36;is_cited_by;is_cited_by;10.0
1342;25;79;is_cited_by;is_cited_by;10.0
1343;25;79;is_cited_by;is_cited_by;10.0
1344;25;79;is_cited_by;is_cited_by;10.0
1345;25;79;is_cited_by;is_cited_by;10.0
1346;25;79;is_cited_by;is_cited_by;10.0
1347;25;79;is_cited_by;is_cited_by;10.0
1348;25;79;is_cited_by;is_cited_by;10.0
1349;25;79;is_cited_by;is_cited_by;10.0
1350;25;79;is_cited_by;is_cited_by;10.0
1351;25;79;is_cited_by;is_cited_by;10.0
1352;25;79;is_cited_by;is_cited_by;10.0
1353;25;79;is_cited_by;is_cited_by;10.0
1354;25;79;is_cited_by;is_cited_by;10.0
1355;25;79;is_cited_by;is_cited_by;10.0
1356;25;79;is_cited_by;is_cited_by;10.0
1357;25;79;is_cited_by;is_cited_by;10.0
1358;25;79;is_cited_by;is_cited_by;10.0
1359;25;79;is_cited_by;is_cited_by;10.0
1360;25;79;is_cited_by;is_cited_by;10.0
1361;25;79;is_cited_by;is_cited_by;10.0
1362;25;79;is_cited_by;is_cited_by;10.0
1363;25;79;is_cited_by;is_cited_by;10.0
1364;25;79;is_cited_by;is_cited_by;10.0
1365;25;79;is_cited_by;is_cited_by;10.0
1366;25;79;is_cited_by;is_cited_by;10.0
1367;25;79;is_cited_by;is_cited_by;10.0
1368;25;79;is_cited_by;is_cited_by;10.0
1369;25;79;is_cited_by;is_cited_by;10.0
1370;25;79;is_cited_by;is_cited_by;10.0
1371;25;79;is_cited_by;is_cited_by;10.0
1372;25;79;is_cited_by;is_cited_by;10.0
1373;25;79;is_cited_by;is_cited_by;10.0
1374;25;79;is_cited_by;is_cited_by;10.0
1375;25;79;is_cited_by;is_cited_by;10.0
1376;25;79;is_cited_by;is_cited_by;10.0
1377;25;79;is_cited_by;is_cited_by;10.0
1378;25;79;is_cited_by;is_cited_by;10.0
1379;25;79;is_cited_by;is_cited_by;10.0
1380;25;79;is_cited_by;is_cited_by;10.0
1381;25;79;is_cited_by;is_cited_by;10.0
1382;25;79;is_cited_by;is_cited_by;10.0
1383;25;79;is_cited_by;is_cited_by;10.0
1384;25;79;is_cited_by;is_cited_by;10.0
1385;25;79;is_cited_by;is_cited_by;10.0
1386;25;79;is_cited_by;is_cited_by;10.0
1387;25;79;is_cited_by;is_cited_by;10.0
1388;25;79;is_cited_by;is_cited_by;10.0
1389;25;79;is_cited_by;is_cited_by;10.0
1390;25;79;is_cited_by;is_cited_by;10.0
1391;25;79;is_cited_by;is_cited_by;10.0
1392;25;79;is_cited_by;is_cited_by;10.0
1393;25;79;is_cited_by;is_cited_by;10.0
1394;25;79;is_cited_by;is_cited_by;10.0
1395;25;79;is_cited_by;is_cited_by;10.0
1396;25;79;is_cited_by;is_cited_by;10.0
1397;25;79;is_cited_by;is_cited_by;10.0
1398;25;79;is_cited_by;is_cited_by;10.0
1399;25;79;is_cited_by;is_cited_by;10.0
1400;25;79;is_cited_by;is_cited_by;10.0
1401;25;79;is_cited_by;is_cited_by;10.0
1402;25;79;is_cited_by;is_cited_by;10.0
1403;25;79;is_cited_by;is_cited_by;10.0
1404;25;79;is_cited_by;is_cited_by;10.0
1405;25;79;is_cited_by;is_cited_by;10.0
1406;25;79;is_cited_by;is_cited_by;10.0
1407;25;79;is_cited_by;is_cited_by;10.0
1408;25;79;is_cited_by;is_cited_by;10.0
1409;25;79;is_cited_by;is_cited_by;10.0
1410;25;79;is_cited_by;is_cited_by;10.0
1411;25;79;is_cited_by;is_cited_by;10.0
1412;25;79;is_cited_by;is_cited_by;10.0
1413;25;79;is_cited_by;is_cited_by;10.0
1414;25;79;is_cited_by;is_cited_by;10.0
1415;25;79;is_cited_by;is_cited_by;10.0
1416;25;79;is_cited_by;is_cited_by;10.0
1417;25;79;is_cited_by;is_cited_by;10.0
1418;25;95;is_cited_by;is_cited_by;10.0
1419;25;99;is_cited_by;is_cited_by;10.0
1420;25;120;is_cited_by;is_cited_by;10.0
1421;25;129;is_cited_by;is_cited_by;10.0
1422;25;132;is_cited_by;is_cited_by;10.0
1423;25;132;is_cited_by;is_cited_by;10.0
1424;25;132;is_cited_by;is_cited_by;10.0
1425;25;132;is_cited_by;is_cited_by;10.0
1426;25;132;is_cited_by;is_cited_by;10.0
1427;25;132;is_cited_by;is_cited_by;10.0
1428;25;132;is_cited_by;is_cited_by;10.0
1429;25;132;is_cited_by;is_cited_by;10.0
1430;25;132;is_cited_by;is_cited_by;10.0
1431;25;132;is_cited_by;is_cited_by;10.0
1432;25;132;is_cited_by;is_cited_by;10.0
1433;25;132;is_cited_by;is_cited_by;10.0
1434;25;132;is_cited_by;is_cited_by;10.0
1435;25;132;is_cited_by;is_cited_by;10.0
1436;25;132;is_cited_by;is_cited_by;10.0
1437;25;132;is_cited_by;is_cited_by;10.0
1438;25;132;is_cited_by;is_cited_by;10.0
1439;25;132;is_cited_by;is_cited_by;10.0
1440;25;132;is_cited_by;is_cited_by;10.0
1441;25;132;is_cited_by;is_cited_by;10.0
1442;25;132;is_cited_by;is_cited_by;10.0
1443;25;132;is_cited_by;is_cited_by;10.0
1444;25;132;is_cited_by;is_cited_by;10.0
1445;25;132;is_cited_by;is_cited_by;10.0
1446;25;132;is_cited_by;is_cited_by;10.0
1447;25;132;is_cited_by;is_cited_by;10.0
1448;25;132;is_cited_by;is_cited_by;10.0
1449;25;132;is_cited_by;is_cited_by;10.0
1450;25;132;is_cited_by;is_cited_by;10.0
1451;25;132;is_cited_by;is_cited_by;10.0
1452;25;132;is_cited_by;is_cited_by;10.0
1453;25;132;is_cited_by;is_cited_by;10.0
1454;25;132;is_cited_by;is_cited_by;10.0
1455;25;132;is_cited_by;is_cited_by;10.0
1456;25;132;is_cited_by;is_cited_by;10.0
1457;25;132;is_cited_by;is_cited_by;10.0
1458;25;132;is_cited_by;is_cited_by;10.0
1459;25;132;is_cited_by;is_cited_by;10.0
1460;25;132;is_cited_by;is_cited_by;10.0
1461;25;132;is_cited_by;is_cited_by;10.0
1462;25;132;is_cited_by;is_cited_by;10.0
1463;25;132;is_cited_by;is_cited_by;10.0
1464;25;132;is_cited_by;is_cited_by;10.0
1465;25;132;is_cited_by;is_cited_by;10.0
1466;25;132;is_cited_by;is_cited_by;10.0
1467;25;132;is_cited_by;is_cited_by;10.0
1468;25;132;is_cited_by;is_cited_by;10.0
1469;25;132;is_cited_by;is_cited_by;10.0
1470;25;132;is_cited_by;is_cited_by;10.0
1471;25;132;is_cited_by;is_cited_by;10.0
1472;25;132;is_cited_by;is_cited_by;10.0
1473;25;132;is_cited_by;is_cited_by;10.0
1474;25;132;is_cited_by;is_cited_by;10.0
1475;25;132;is_cited_by;is_cited_by;10.0
1476;25;132;is_cited_by;is_cited_by;10.0
1477;25;132;is_cited_by;is_cited_by;10.0
1478;25;132;is_cited_by;is_cited_by;10.0
1479;25;132;is_cited_by;is_cited_by;10.0
1480;25;132;is_cited_by;is_cited_by;10.0
1481;25;132;is_cited_by;is_cited_by;10.0
1482;25;132;is_cited_by;is_cited_by;10.0
1483;25;132;is_cited_by;is_cited_by;10.0
1484;25;132;is_cited_by;is_cited_by;10.0
1485;25;132;is_cited_by;is_cited_by;10.0
1486;25;132;is_cited_by;is_cited_by;10.0
1487;25;132;is_cited_by;is_cited_by;10.0
1488;25;132;is_cited_by;is_cited_by;10.0
1489;25;132;is_cited_by;is_cited_by;10.0
1490;25;132;is_cited_by;is_cited_by;10.0
1491;25;132;is_cited_by;is_cited_by;10.0
1492;25;132;is_cited_by;is_cited_by;10.0
1493;25;132;is_cited_by;is_cited_by;10.0
1494;25;132;is_cited_by;is_cited_by;10.0
1495;25;132;is_cited_by;is_cited_by;10.0
1496;25;132;is_cited_by;is_cited_by;10.0
1497;25;132;is_cited_by;is_cited_by;10.0
1498;26;79;is_cited_by;is_cited_by;10.0
1499;26;79;is_cited_by;is_cited_by;10.0
1500;26;79;is_cited_by;is_cited_by;10.0
1501;26;79;is_cited_by;is_cited_by;10.0
1502;26;79;is_cited_by;is_cited_by;10.0
1503;26;79;is_cited_by;is_cited_by;10.0
1504;26;79;is_cited_by;is_cited_by;10.0
1505;26;132;is_cited_by;is_cited_by;10.0
1506;26;132;is_cited_by;is_cited_by;10.0
1507;26;132;is_cited_by;is_cited_by;10.0
1508;26;132;is_cited_by;is_cited_by;10.0
1509;26;132;is_cited_by;is_cited_by;10.0
1510;26;132;is_cited_by;is_cited_by;10.0
1511;26;132;is_cited_by;is_cited_by;10.0
1512;27;79;is_cited_by;is_cited_by;10.0
1513;27;79;is_cited_by;is_cited_by;10.0
1514;27;79;is_cited_by;is_cited_by;10.0
1515;27;79;is_cited_by;is_cited_by;10.0
1516;27;79;is_cited_by;is_cited_by;10.0
1517;27;79;is_cited_by;is_cited_by;10.0
1518;27;79;is_cited_by;is_cited_by;10.0
1519;27;79;is_cited_by;is_cited_by;10.0
1520;27;79;is_cited_by;is_cited_by;10.0
1521;27;79;is_cited_by;is_cited_by;10.0
1522;27;79;is_cited_by;is_cited_by;10.0
1523;27;79;is_cited_by;is_cited_by;10.0
1524;27;79;is_cited_by;is_cited_by;10.0
1525;27;79;is_cited_by;is_cited_by;10.0
1526;27;79;is_cited_by;is_cited_by;10.0
1527;27;79;is_cited_by;is_cited_by;10.0
1528;27;79;is_cited_by;is_cited_by;10.0
1529;27;79;is_cited_by;is_cited_by;10.0
1530;27;79;is_cited_by;is_cited_by;10.0
1531;27;79;is_cited_by;is_cited_by;10.0
1532;27;79;is_cited_by;is_cited_by;10.0
1533;27;79;is_cited_by;is_cited_by;10.0
1534;27;79;is_cited_by;is_cited_by;10.0
1535;27;79;is_cited_by;is_cited_by;10.0
1536;27;79;is_cited_by;is_cited_by;10.0
1537;27;79;is_cited_by;is_cited_by;10.0
1538;27;79;is_cited_by;is_cited_by;10.0
1539;27;79;is_cited_by;is_cited_by;10.0
1540;27;79;is_cited_by;is_cited_by;10.0
1541;27;79;is_cited_by;is_cited_by;10.0
1542;27;79;is_cited_by;is_cited_by;10.0
1543;27;79;is_cited_by;is_cited_by;10.0
1544;27;79;is_cited_by;is_cited_by;10.0
1545;27;79;is_cited_by;is_cited_by;10.0
1546;27;79;is_cited_by;is_cited_by;10.0
1547;27;79;is_cited_by;is_cited_by;10.0
1548;27;79;is_cited_by;is_cited_by;10.0
1549;27;79;is_cited_by;is_cited_by;10.0
1550;27;79;is_cited_by;is_cited_by;10.0
1551;27;79;is_cited_by;is_cited_by;10.0
1552;27;79;is_cited_by;is_cited_by;10.0
1553;27;79;is_cited_by;is_cited_by;10.0
1554;27;79;is_cited_by;is_cited_by;10.0
1555;27;79;is_cited_by;is_cited_by;10.0
1556;27;79;is_cited_by;is_cited_by;10.0
1557;27;79;is_cited_by;is_cited_by;10.0
1558;27;79;is_cited_by;is_cited_by;10.0
1559;27;79;is_cited_by;is_cited_by;10.0
1560;27;79;is_cited_by;is_cited_by;10.0
1561;27;79;is_cited_by;is_cited_by;10.0
1562;27;79;is_cited_by;is_cited_by;10.0
1563;27;79;is_cited_by;is_cited_by;10.0
1564;27;79;is_cited_by;is_cited_by;10.0
1565;27;79;is_cited_by;is_cited_by;10.0
1566;27;79;is_cited_by;is_cited_by;10.0
1567;27;79;is_cited_by;is_cited_by;10.0
1568;27;79;is_cited_by;is_cited_by;10.0
1569;27;79;is_cited_by;is_cited_by;10.0
1570;27;79;is_cited_by;is_cited_by;10.0
1571;27;79;is_cited_by;is_cited_by;10.0
1572;27;79;is_cited_by;is_cited_by;10.0
1573;27;79;is_cited_by;is_cited_by;10.0
1574;27;79;is_cited_by;is_cited_by;10.0
1575;27;79;is_cited_by;is_cited_by;10.0
1576;27;79;is_cited_by;is_cited_by;10.0
1577;27;79;is_cited_by;is_cited_by;10.0
1578;27;79;is_cited_by;is_cited_by;10.0
1579;27;79;is_cited_by;is_cited_by;10.0
1580;27;79;is_cited_by;is_cited_by;10.0
1581;27;79;is_cited_by;is_cited_by;10.0
1582;27;79;is_cited_by;is_cited_by;10.0
1583;27;79;is_cited_by;is_cited_by;10.0
1584;27;79;is_cited_by;is_cited_by;10.0
1585;27;79;is_cited_by;is_cited_by;10.0
1586;27;79;is_cited_by;is_cited_by;10.0
1587;27;79;is_cited_by;is_cited_by;10.0
1588;27;79;is_cited_by;is_cited_by;10.0
1589;27;79;is_cited_by;is_cited_by;10.0
1590;27;79;is_cited_by;is_cited_by;10.0
1591;27;79;is_cited_by;is_cited_by;10.0
1592;27;79;is_cited_by;is_cited_by;10.0
1593;27;79;is_cited_by;is_cited_by;10.0
1594;27;79;is_cited_by;is_cited_by;10.0
1595;27;79;is_cited_by;is_cited_by;10.0
1596;27;79;is_cited_by;is_cited_by;10.0
1597;27;79;is_cited_by;is_cited_by;10.0
1598;27;79;is_cited_by;is_cited_by;10.0
1599;27;79;is_cited_by;is_cited_by;10.0
1600;27;79;is_cited_by;is_cited_by;10.0
1601;27;79;is_cited_by;is_cited_by;10.0
1602;27;132;is_cited_by;is_cited_by;10.0
1603;27;132;is_cited_by;is_cited_by;10.0
1604;27;132;is_cited_by;is_cited_by;10.0
1605;27;132;is_cited_by;is_cited_by;10.0
1606;27;132;is_cited_by;is_cited_by;10.0
1607;27;132;is_cited_by;is_cited_by;10.0
1608;27;132;is_cited_by;is_cited_by;10.0
1609;27;132;is_cited_by;is_cited_by;10.0
1610;27;132;is_cited_by;is_cited_by;10.0
1611;27;132;is_cited_by;is_cited_by;10.0
1612;27;132;is_cited_by;is_cited_by;10.0
1613;27;132;is_cited_by;is_cited_by;10.0
1614;27;132;is_cited_by;is_cited_by;10.0
1615;27;132;is_cited_by;is_cited_by;10.0
1616;27;132;is_cited_by;is_cited_by;10.0
1617;27;132;is_cited_by;is_cited_by;10.0
1618;27;132;is_cited_by;is_cited_by;10.0
1619;27;132;is_cited_by;is_cited_by;10.0
1620;27;132;is_cited_by;is_cited_by;10.0
1621;27;132;is_cited_by;is_cited_by;10.0
1622;27;132;is_cited_by;is_cited_by;10.0
1623;27;132;is_cited_by;is_cited_by;10.0
1624;27;132;is_cited_by;is_cited_by;10.0
1625;27;132;is_cited_by;is_cited_by;10.0
1626;27;132;is_cited_by;is_cited_by;10.0
1627;27;132;is_cited_by;is_cited_by;10.0
1628;27;132;is_cited_by;is_cited_by;10.0
1629;27;132;is_cited_by;is_cited_by;10.0
1630;27;132;is_cited_by;is_cited_by;10.0
1631;27;132;is_cited_by;is_cited_by;10.0
1632;27;132;is_cited_by;is_cited_by;10.0
1633;27;132;is_cited_by;is_cited_by;10.0
1634;27;132;is_cited_by;is_cited_by;10.0
1635;27;132;is_cited_by;is_cited_by;10.0
1636;27;132;is_cited_by;is_cited_by;10.0
1637;27;132;is_cited_by;is_cited_by;10.0
1638;27;132;is_cited_by;is_cited_by;10.0
1639;27;132;is_cited_by;is_cited_by;10.0
1640;27;132;is_cited_by;is_cited_by;10.0
1641;27;132;is_cited_by;is_cited_by;10.0
1642;27;132;is_cited_by;is_cited_by;10.0
1643;27;132;is_cited_by;is_cited_by;10.0
1644;27;132;is_cited_by;is_cited_by;10.0
1645;27;132;is_cited_by;is_cited_by;10.0
1646;27;132;is_cited_by;is_cited_by;10.0
1647;27;132;is_cited_by;is_cited_by;10.0
1648;27;132;is_cited_by;is_cited_by;10.0
1649;27;132;is_cited_by;is_cited_by;10.0
1650;27;132;is_cited_by;is_cited_by;10.0
1651;27;132;is_cited_by;is_cited_by;10.0
1652;27;132;is_cited_by;is_cited_by;10.0
1653;27;132;is_cited_by;is_cited_by;10.0
1654;27;132;is_cited_by;is_cited_by;10.0
1655;27;132;is_cited_by;is_cited_by;10.0
1656;27;132;is_cited_by;is_cited_by;10.0
1657;27;132;is_cited_by;is_cited_by;10.0
1658;27;132;is_cited_by;is_cited_by;10.0
1659;27;132;is_cited_by;is_cited_by;10.0
1660;27;132;is_cited_by;is_cited_by;10.0
1661;27;132;is_cited_by;is_cited_by;10.0
1662;27;132;is_cited_by;is_cited_by;10.0
1663;27;132;is_cited_by;is_cited_by;10.0
1664;27;132;is_cited_by;is_cited_by;10.0
1665;27;132;is_cited_by;is_cited_by;10.0
1666;27;132;is_cited_by;is_cited_by;10.0
1667;27;132;is_cited_by;is_cited_by;10.0
1668;27;132;is_cited_by;is_cited_by;10.0
1669;27;132;is_cited_by;is_cited_by;10.0
1670;27;132;is_cited_by;is_cited_by;10.0
1671;27;132;is_cited_by;is_cited_by;10.0
1672;27;132;is_cited_by;is_cited_by;10.0
1673;27;132;is_cited_by;is_cited_by;10.0
1674;27;132;is_cited_by;is_cited_by;10.0
1675;27;132;is_cited_by;is_cited_by;10.0
1676;27;132;is_cited_by;is_cited_by;10.0
1677;27;132;is_cited_by;is_cited_by;10.0
1678;27;132;is_cited_by;is_cited_by;10.0
1679;27;132;is_cited_by;is_cited_by;10.0
1680;27;132;is_cited_by;is_cited_by;10.0
1681;27;132;is_cited_by;is_cited_by;10.0
1682;27;132;is_cited_by;is_cited_by;10.0
1683;27;132;is_cited_by;is_cited_by;10.0
1684;27;132;is_cited_by;is_cited_by;10.0
1685;27;132;is_cited_by;is_cited_by;10.0
1686;27;132;is_cited_by;is_cited_by;10.0
1687;27;132;is_cited_by;is_cited_by;10.0
1688;27;132;is_cited_by;is_cited_by;10.0
1689;27;132;is_cited_by;is_cited_by;10.0
1690;27;132;is_cited_by;is_cited_by;10.0
1691;27;132;is_cited_by;is_cited_by;10.0
1692;28;79;is_cited_by;is_cited_by;10.0
1693;28;79;is_cited_by;is_cited_by;10.0
1694;28;79;is_cited_by;is_cited_by;10.0
1695;28;79;is_cited_by;is_cited_by;10.0
1696;28;79;is_cited_by;is_cited_by;10.0
1697;28;79;is_cited_by;is_cited_by;10.0
1698;28;79;is_cited_by;is_cited_by;10.0
1699;28;79;is_cited_by;is_cited_by;10.0
1700;28;79;is_cited_by;is_cited_by;10.0
1701;28;79;is_cited_by;is_cited_by;10.0
1702;28;79;is_cited_by;is_cited_by;10.0
1703;28;79;is_cited_by;is_cited_by;10.0
1704;28;79;is_cited_by;is_cited_by;10.0
1705;28;79;is_cited_by;is_cited_by;10.0
1706;28;79;is_cited_by;is_cited_by;10.0
1707;28;79;is_cited_by;is_cited_by;10.0
1708;28;79;is_cited_by;is_cited_by;10.0
1709;28;79;is_cited_by;is_cited_by;10.0
1710;28;79;is_cited_by;is_cited_by;10.0
1711;28;79;is_cited_by;is_cited_by;10.0
1712;28;79;is_cited_by;is_cited_by;10.0
1713;28;95;is_cited_by;is_cited_by;10.0
1714;28;99;is_cited_by;is_cited_by;10.0
1715;28;132;is_cited_by;is_cited_by;10.0
1716;28;132;is_cited_by;is_cited_by;10.0
1717;28;132;is_cited_by;is_cited_by;10.0
1718;28;132;is_cited_by;is_cited_by;10.0
1719;28;132;is_cited_by;is_cited_by;10.0
1720;28;132;is_cited_by;is_cited_by;10.0
1721;28;132;is_cited_by;is_cited_by;10.0
1722;28;132;is_cited_by;is_cited_by;10.0
1723;28;132;is_cited_by;is_cited_by;10.0
1724;28;132;is_cited_by;is_cited_by;10.0
1725;28;132;is_cited_by;is_cited_by;10.0
1726;28;132;is_cited_by;is_cited_by;10.0
1727;28;132;is_cited_by;is_cited_by;10.0
1728;28;132;is_cited_by;is_cited_by;10.0
1729;28;132;is_cited_by;is_cited_by;10.0
1730;28;132;is_cited_by;is_cited_by;10.0
1731;28;132;is_cited_by;is_cited_by;10.0
1732;28;132;is_cited_by;is_cited_by;10.0
1733;28;132;is_cited_by;is_cited_by;10.0
1734;28;132;is_cited_by;is_cited_by;10.0
1735;28;132;is_cited_by;is_cited_by;10.0
1736;28;139;is_cited_by;is_cited_by;10.0
1737;29;71;is_cited_by;is_cited_by;10.0
1738;29;74;is_cited_by;is_cited_by;10.0
1739;29;78;is_cited_by;is_cited_by;10.0
1740;29;79;is_cited_by;is_cited_by;10.0
1741;29;79;is_cited_by;is_cited_by;10.0
1742;29;79;is_cited_by;is_cited_by;10.0
1743;29;79;is_cited_by;is_cited_by;10.0
1744;29;79;is_cited_by;is_cited_by;10.0
1745;29;79;is_cited_by;is_cited_by;10.0
1746;29;79;is_cited_by;is_cited_by;10.0
1747;29;79;is_cited_by;is_cited_by;10.0
1748;29;79;is_cited_by;is_cited_by;10.0
1749;29;79;is_cited_by;is_cited_by;10.0
1750;29;79;is_cited_by;is_cited_by;10.0
1751;29;79;is_cited_by;is_cited_by;10.0
1752;29;79;is_cited_by;is_cited_by;10.0
1753;29;79;is_cited_by;is_cited_by;10.0
1754;29;79;is_cited_by;is_cited_by;10.0
1755;29;79;is_cited_by;is_cited_by;10.0
1756;29;79;is_cited_by;is_cited_by;10.0
1757;29;79;is_cited_by;is_cited_by;10.0
1758;29;79;is_cited_by;is_cited_by;10.0
1759;29;79;is_cited_by;is_cited_by;10.0
1760;29;79;is_cited_by;is_cited_by;10.0
1761;29;79;is_cited_by;is_cited_by;10.0
1762;29;79;is_cited_by;is_cited_by;10.0
1763;29;79;is_cited_by;is_cited_by;10.0
1764;29;79;is_cited_by;is_cited_by;10.0
1765;29;79;is_cited_by;is_cited_by;10.0
1766;29;79;is_cited_by;is_cited_by;10.0
1767;29;79;is_cited_by;is_cited_by;10.0
1768;29;79;is_cited_by;is_cited_by;10.0
1769;29;79;is_cited_by;is_cited_by;10.0
